structure,atom_number,element,raw_displacement_A,corrected_displacement_A,dx_A,dy_A,dz_A,initial_frac_x,initial_frac_y,initial_frac_z,relaxed_frac_x,relaxed_frac_y,relaxed_frac_z
vacancy_O2,53,O,0.009625081485232431,0.009625081485232322,-0.0014978474148956559,-0.009451267857305398,-0.0010354625094701805,0.58668553,0.28161508,0.67337106,0.5863380670095782,0.2807787362539606,0.673071318655518
vacancy_O2,54,O,0.03226178138329673,0.03226178138329677,-2.0969478614657254e-05,-0.03225549974965543,0.0006362658285493205,0.58668553,0.78161508,0.17337106,0.5863602784334555,0.7787607872322685,0.1727775205208533
vacancy_O2,55,O,0.011629075549057555,0.011629075549056444,0.00015960561677660036,-0.008794265448917829,-0.007607287255436451,0.58668553,0.78161508,0.67337106,0.5866247986098095,0.7808368744703019,0.6725975420860223
vacancy_O2,56,O,0.062444339697313105,0.06244433969731227,-0.040888737762735425,0.025047175029992014,-0.040000571338676245,0.41331447,0.21838492,0.32662894,0.4066523771143569,0.2206013473099187,0.3231652549267783
vacancy_O2,57,O,0.023106802948443125,0.023106802948444104,0.002852006245506801,0.01814534315932172,0.01401916276046012,0.41331447,0.21838492,0.82662894,0.4139775545878435,0.219990603438472,0.8281548033611754
vacancy_O2,58,O,0.01936271634132995,0.019362716341330292,-0.002098600137772915,0.018921239764301965,0.0035351587458495814,0.41331447,0.71838492,0.32662894,0.4131484337140244,0.7200592626155206,0.3272446035205372
vacancy_O2,59,O,0.018237855712287993,0.01823785571228833,0.0011900065614288524,0.017756952278705867,0.003986716836918182,0.41331447,0.71838492,0.82662894,0.4136927334654955,0.71995623468616,0.8273215665792992
vacancy_O2,60,O,0.06265084198705621,0.06265084198705462,0.017671515674582482,0.025141370224260596,-0.05459630975346716,0.91331447,0.21838492,0.32662894,0.9165524475200275,0.2206096826531576,0.3231621381163318
vacancy_O2,61,O,0.008430115914136626,0.008430115914137405,0.000324932215060909,0.007429289953365883,0.0039707586391299465,0.91331447,0.21838492,0.82662894,0.9134434946764765,0.2190423386959698,0.827097328346482
vacancy_O2,62,O,0.019521715035120943,0.019521715035121026,0.003261547606737146,0.019158640853537023,0.001845574644017339,0.91331447,0.71838492,0.32662894,0.914056890531245,0.7200802702643654,0.3272209354415367
vacancy_O2,63,O,0.01566107765804861,0.015661077658049846,0.0026563525279472287,0.009718011065074889,0.011990554849456233,0.91331447,0.71838492,0.82662894,0.9138604292037403,0.7192448678822235,0.8278225358381223
vacancy_O2,64,O,0.04896227704310451,0.048962277043103006,-0.006652859619701938,0.019312709580813554,-0.044497901981703177,0.41774776,0.44542296,0.33549502,0.4168157678762479,0.4471319438232131,0.332232981209633
vacancy_O2,65,O,0.014055946020903936,0.014055946020902394,-0.0031957191760578537,-0.0025136151327559662,-0.013455063599057352,0.41774776,0.44542296,0.83549501,0.4171824798063352,0.4452005299167593,0.8343188004021966
vacancy_O2,66,O,0.06045372756569042,0.06045372756568896,-0.01778541465474989,0.014873778366684397,-0.0558310211194807,0.41774776,0.94542296,0.33549502,0.4148896280894226,0.9467391423053547,0.3310304040207102
vacancy_O2,67,O,0.03575169448951771,0.03575169448951617,-0.008239173783823946,0.006765498456800374,-0.034125176993866,0.41774776,0.94542296,0.83549501,0.4164224722811787,0.946021639712459,0.8327713598664105
vacancy_O2,68,O,0.0492949331481541,0.04929493314815277,-0.01631341506825335,0.01953628766630672,-0.04221606787836885,0.91774776,0.44542296,0.33549502,0.9151849600497893,0.4471517282729162,0.3322283076081651
vacancy_O2,69,O,0.07141163170056508,0.07141163170056351,-0.01738255414166995,0.005714464915278261,-0.0690276237775928,0.91774776,0.44542296,0.83549502,0.9148663760647411,0.4459286336372317,0.8298126359747924
vacancy_O2,70,O,0.06047542819419332,0.06047542819419177,-0.011342490644389516,0.014971458352349268,-0.0574846132113338,0.91774776,0.94542296,0.33549502,0.9159797258237088,0.9467477860181727,0.3310280299863569
vacancy_O2,71,O,0.036799537837553,0.03679953783755148,-0.008315718163934279,0.009330238537269653,-0.03461215776736615,0.91774776,0.94542296,0.83549502,0.9164351130426898,0.9462485938480207,0.8327825410876865
vacancy_O2,72,O,0.05666995159976711,0.05666995159976684,-0.0018705672972029164,0.05588566275243046,-0.009207447584871555,0.08225224,0.05457704,0.16450498,0.0824934230575297,0.0595223685254354,0.1648553768369587
vacancy_O2,73,O,0.02736853982582668,0.027368539825828275,0.005250030198891644,0.0015112903697656816,0.026817720942073502,0.08225224,0.05457704,0.66450498,0.0831547877448075,0.0547107742532543,0.6667575756078917
vacancy_O2,74,O,0.05256880514427496,0.052568805144275865,0.007520729343037113,-0.04299408011213327,0.02929892454949655,0.08225224,0.55457704,0.16450498,0.0830947473779041,0.550772489059175,0.1661104400759461
vacancy_O2,75,O,0.033001198333679774,0.03300119833368123,0.01054494549429408,-0.006860534254351463,0.030509281960187165,0.08225224,0.55457704,0.66450498,0.0839663516711797,0.5539699505592239,0.6669861833141824
vacancy_O2,76,O,0.0635460761085055,0.06354607610850685,0.01393696033984756,-0.03199509625865436,0.05310535510354019,0.58225224,0.05457704,0.16450498,0.5842890592689062,0.0517457903662092,0.1683371727349897
vacancy_O2,77,O,0.027276292838891887,0.02727629283889343,0.0069869396399629925,0.0013637494929577946,0.026330951612523242,0.58225224,0.05457704,0.66450498,0.5834469265222781,0.0546977183446221,0.6667502279290537
vacancy_O2,78,O,0.054317700158173575,0.05431770015817503,0.012606880445751863,-0.019352244567277216,0.0491626865224859,0.58225224,0.55457704,0.16450498,0.5841903162396989,0.5528645577214285,0.1682516778809655
vacancy_O2,79,O,0.033034259436032117,0.033034259436033726,0.004185344769223698,-0.00670280283708499,0.03207518697961215,0.58225224,0.55457704,0.66450498,0.5828928864534777,0.553983908229917,0.6669883562171011
vacancy_O3,1,Ga,0.016535868828431187,0.016535868828431038,0.00015089527888953927,0.016496662218118702,0.0011279734869140722,0.32941915,0.15736517,0.15883829,0.3296091904572809,0.158824961478239,0.1592594623347917
vacancy_O3,2,Ga,0.017990905857286753,0.0179909058572868,0.002929058851658688,-0.017681576816621396,-0.0015668915365120357,0.32941915,0.15736517,0.65883829,0.3297379325586643,0.1558005252968805,0.6584192001101786
vacancy_O3,3,Ga,0.025524496559953466,0.0255244965599551,0.005932045994293496,0.00805689723384726,0.023481847498098837,0.32941915,0.65736517,0.15883829,0.3305022708794791,0.6580781257341667,0.160971186544621
vacancy_O3,4,Ga,0.03363117423711958,0.03363117423711778,0.0023172364894247805,-0.010178768419867998,-0.03196996980095775,0.32941915,0.65736517,0.65883829,0.3297093398020272,0.6564644496480994,0.6561540211621425
vacancy_O3,5,Ga,0.0209776143912554,0.020977614391257195,0.004763264472123648,0.0021167056430932956,0.020319723776109324,0.82941915,0.15736517,0.15883829,0.8302454522213458,0.1575524775182648,0.1605798600892878
vacancy_O3,6,Ga,0.017940890699353798,0.017940890699354155,-0.0034337676203293485,-0.01760911722373783,6.155986037856494e-05,0.82941915,0.15736517,0.6588383,0.8286630715788368,0.1558069372543304,0.6584245620095746
vacancy_O3,7,Ga,0.011534142243864974,0.011534142243866667,0.0026728209732772112,-0.00576506438670392,0.009625824534226522,0.82941915,0.65736517,0.15883829,0.8298134694281387,0.6568550188099026,0.1595364700878395
vacancy_O3,8,Ga,0.03363892447236402,0.033638924472362705,-0.01689499616462125,-0.010271787475316853,-0.02721445803826855,0.82941915,0.65736517,0.6588383,0.8264607415753139,0.6564562183815157,0.6561512062293487
vacancy_O3,9,Ga,0.042594285499535894,0.04259428549953609,-0.0031627156895983836,0.04136560969409789,0.009651772962430983,0.17058085,0.34263483,0.3411617,0.1704587872314143,0.3462952774120396,0.3426876135274248
vacancy_O3,10,Ga,0.02171796436220104,0.02171796436219921,-0.004582002315587586,0.006865799507229897,-0.020088206190305463,0.17058085,0.34263483,0.8411617,0.1698747775197467,0.3432423853635901,0.8396211603317743
vacancy_O3,11,Ga,0.034149419520349326,0.034149419520350076,0.01372677694873373,-0.029058391981238395,0.01154851954326957,0.17058085,0.84263483,0.3411617,0.1726114293120792,0.8400634496550142,0.3417639962940562
vacancy_O3,12,Ga,0.004634736985229301,0.004634736985227446,-0.0009564228608262653,0.00017406725747701285,-0.004531637984592164,0.17058085,0.84263483,0.8411617,0.1704209106489787,0.842650233231014,0.8407882656856358
vacancy_O3,13,Ga,0.04274821484734739,0.042748214847347386,0.006487704555945431,0.04163621685223656,0.007193400340817167,0.67058085,0.34263483,0.3411617,0.6720928106428362,0.3463192234696225,0.342687993731889
vacancy_O3,14,Ga,0.014967785651679819,0.014967785651678072,-0.0028244736471591723,0.00719351863517331,-0.012818355806284112,0.67058085,0.34263483,0.8411617,0.6701751419118402,0.3432713852657462,0.8402367247778506
vacancy_O3,15,Ga,0.034232817754811386,0.03423281775481266,-0.007029621747614631,-0.029034086303449745,0.016718016091735066,0.67058085,0.84263483,0.3411617,0.6691029726329758,0.8400656004671506,0.3417659442288556
vacancy_O3,16,Ga,0.0045563568545432575,0.004556356854542276,-0.000233988086828147,0.004214168743917421,-0.0017165136640721358,0.67058085,0.84263483,0.8411617,0.6705833271085363,0.8430077422618195,0.8411055116688978
vacancy_O3,17,Ga,0.027164069327090028,0.027164069327088307,-0.005842997480475391,0.013195129260511215,-0.02301379166170622,0.0452367,0.397393,0.09047439,0.0443805934907845,0.3985606384588635,0.0888041548948437
vacancy_O3,18,Ga,0.017257723747260714,0.017257723747261648,0.002550352303299897,0.013377554483552883,0.010600272076952822,0.0452367,0.397393,0.59047439,0.0458012399419575,0.3985767812871818,0.5916290273429949
vacancy_O3,19,Ga,0.022239349082142822,0.022239349082144148,0.005051444869544981,0.012417507194860433,0.017744775777478926,0.0452367,0.897393,0.09047439,0.0462144539146179,0.8984918265956079,0.0922235812401391
vacancy_O3,20,Ga,0.012747320594264058,0.012747320594265093,0.001498159432672173,0.00949930999513393,0.00836736578999741,0.0452367,0.897393,0.59047439,0.0455846948925935,0.8982335950001702,0.5913545567511465
vacancy_O3,21,Ga,0.02723594964824602,0.02723594964824432,-0.006620502554462788,0.01325129631083027,-0.02285539422654153,0.5452367,0.397393,0.09047439,0.544249722823443,0.3985656086874061,0.0888025446139894
vacancy_O3,22,Ga,0.02986164100261052,0.029861641002612037,0.006380591294249859,0.013044983230335068,0.02609279729398326,0.5452367,0.397393,0.59047439,0.5464453934861385,0.3985473520199194,0.592921934073247
vacancy_O3,23,Ga,0.021995814586488194,0.021995814586489616,0.0029300596667176607,0.012026501562246057,0.01818224050676915,0.5452367,0.897393,0.09047439,0.5458519513563159,0.8984572264636002,0.0922087488713091
vacancy_O3,24,Ga,0.020619239115696374,0.020619239115696436,-0.0010911133156736043,-0.020441852323712865,-0.0024684341227062846,0.5452367,0.897393,0.59047439,0.5448483752255051,0.8955840982096245,0.589850140345331
vacancy_O3,25,Ga,0.012403506136273652,0.012403506136272061,-0.002197152490147287,-0.004948913517840771,-0.011159199810045125,0.4547633,0.102607,0.40952561,0.4543425303727822,0.1021690700912485,0.408501856020806
vacancy_O3,26,Ga,0.0028758176753191605,0.0028758176753172432,0.001386159648267084,0.0005847881930745528,-0.0024509001408510598,0.4547633,0.102607,0.9095256,0.4550034514337701,0.10265874797238,0.9093707503261125
vacancy_O3,27,Ga,0.3655438026027369,0.36554380260273667,-0.02648457683911135,-0.3485532130903489,-0.10691817644963605,0.4547633,0.602607,0.40952561,0.4468099323113903,0.5717634873272814,0.393603383139054
vacancy_O3,28,Ga,0.010420967708015134,0.010420967708013696,-0.00439108823464283,0.005504070909796415,-0.007682455044253653,0.4547633,0.602607,0.90952561,0.4540759185008545,0.6030940558482382,0.9089421132279664
vacancy_O3,29,Ga,0.026280051660070337,0.02628005166006934,-0.003797557703937022,-0.01979035123076182,-0.016868955773973265,0.9547633,0.102607,0.40952561,0.9539239708614115,0.1008557496139497,0.4077231606276036
vacancy_O3,30,Ga,0.002533055053614792,0.002533055053613354,-0.0014028766258200275,0.00047648629832460594,-0.0020545719468718737,0.9547633,0.102607,0.90952561,0.9545309075371678,0.1026491643256433,0.9093452213423328
vacancy_O3,31,Ga,0.04906833212820063,0.04906833212820175,0.008040207883999246,0.034081187139887045,0.03437337571670245,0.9547633,0.602607,0.40952561,0.9564623469676652,0.6056228480483665,0.4130797597435462
vacancy_O3,32,Ga,0.011019365969750228,0.011019365969748354,0.0011181224593600657,0.0054930763812731835,-0.009486956330173624,0.9547633,0.602607,0.90952561,0.9550070957634027,0.6030930829411838,0.9089073316504327
vacancy_O3,33,O,0.014272380145156029,0.014272380145154355,-0.004072928005013223,0.006580923839597305,-0.011991811118058653,0.24823457,0.12833205,0.49646912,0.247611711094034,0.1289143966840118,0.4955727632184588
vacancy_O3,34,O,0.00861202826278306,0.008612028262784432,0.002335420856186266,0.004325253165128273,0.0070714231439672655,0.24823457,0.12833205,0.99646912,0.2486724925568095,0.1287147921346329,0.9971600769250571
vacancy_O3,35,O,0.06271666227676533,0.06271666227676423,0.04006610934702436,-0.03599331563532641,-0.03213359361331621,0.24823457,0.62833205,0.49646912,0.2546484307132645,0.6251469974879649,0.4939973572513778
vacancy_O3,36,O,0.02009025042227009,0.020090250422271423,0.0034034702113069737,-0.015732882964992524,0.012021270571789458,0.24823457,0.62833205,0.99646912,0.248652983609266,0.6269398454329936,0.9971721169240683
vacancy_O3,37,O,0.014499495629181293,0.014499495629179458,-0.0007712057311936492,0.006987779742325096,-0.012681149375885424,0.74823457,0.12833205,0.49646912,0.7481738980470111,0.1289503994081884,0.4955911555226954
vacancy_O3,38,O,0.023657539013675757,0.023657539013676922,0.005183346144396181,0.015342265127930917,0.017246071311324614,0.74823457,0.12833205,0.99646912,0.7492637914178023,0.1296896887510704,0.9982398255931754
vacancy_O3,39,O,0.06254151650612551,0.06254151650612566,-0.05120585782987954,-0.034499542616741555,-0.00995906471651762,0.74823457,0.62833205,0.49646912,0.7392345511059101,0.6252791816288609,0.4939895458465506
vacancy_O3,40,O,0.021396860165447652,0.021396860165448423,0.002343112599506459,-0.020430543706830718,0.005910019638636356,0.74823457,0.62833205,0.99646912,0.7484268857611085,0.6265241489103928,0.9965746244515994
vacancy_O3,41,O,0.01841858523028535,0.018418585230283557,-0.0050740951430253605,0.0005976248426451884,-0.017695781556975643,0.25176543,0.37166795,0.00353088,0.2509136563333445,0.3717208338889312,0.0020447350083182
vacancy_O3,42,O,0.025638620222800935,0.025638620222800397,0.006947117629425266,0.024585779164707507,-0.0021484567568728127,0.25176543,0.37166795,0.50353087,0.2531849946176032,0.373843548338377,0.5039877486661867
vacancy_O3,43,O,0.025522489004094977,0.025522489004095095,0.0006665242024216717,0.024966853424787917,0.005254466720505247,0.25176543,0.87166796,0.00353088,0.2521271124918485,0.8738772796421224,0.0044572522707213
vacancy_O3,44,O,0.026398064075244122,0.026398064075243977,-0.006187361165367279,0.02565767261074439,0.0005081190115009124,0.25176543,0.87166796,0.50353088,0.2509754093663478,0.8739384103088796,0.503961489344825
vacancy_O3,45,O,0.010635567357973845,0.010635567357972284,-0.0030699750308908935,-0.003542700187047413,-0.009546717850673405,0.75176544,0.37166795,0.00353088,0.7512111520325417,0.3713544560656133,0.0026454966112183
vacancy_O3,46,O,0.025833532404477205,0.025833532404477173,-0.007545294202865539,0.024652869104142532,0.0016358413185240245,0.75176544,0.37166795,0.50353088,0.750735850300857,0.3738494851345948,0.5040039399347627
vacancy_O3,47,O,0.02850248849172857,0.028502488491728723,0.001064853446782312,0.027746130860149883,0.0064350726219245275,0.75176544,0.87166796,0.00353088,0.7522221764802403,0.8741232182121288,0.0046138107631327
vacancy_O3,48,O,0.025955310520217573,0.025955310520217073,0.00456731357465719,0.025467005458121566,-0.0020614130851553327,0.75176544,0.87166796,0.50353088,0.7527915073364478,0.8739215381512941,0.5039655408939234
vacancy_O3,49,O,0.053503181627696114,0.05350318162769594,0.02983595835324757,0.043813247535757646,0.007266730612863216,0.08668553,0.28161508,0.17337106,0.0921660346660649,0.285492119157438,0.1754045064012632
vacancy_O3,50,O,0.018106956570732965,0.018106956570731608,-0.0029467422190680007,-0.010371685931868404,-0.014546708132062245,0.08668553,0.28161508,0.67337106,0.0860839632383098,0.2806972883559617,0.6719567096040913
vacancy_O3,51,O,0.014873046414732766,0.014873046414732274,-0.004318038904943723,-0.012716211769494272,-0.006392183344018559,0.08668553,0.78161508,0.17337106,0.0858287731618972,0.7804898210032921,0.1725275220788929
vacancy_O3,52,O,0.024730203798458583,0.02473020379845732,-0.004213882088040979,-0.01536450678353738,-0.018914494678948048,0.08668553,0.78161508,0.67337106,0.0858199667042546,0.7802554730823462,0.6714870647143332
vacancy_O3,53,O,0.052962622852487325,0.052962622852488005,-0.022766994902662773,0.04337830316976318,0.020125262150569007,0.58668553,0.28161508,0.17337106,0.5832695985029804,0.2854536308820165,0.1753803707577593
vacancy_O3,54,O,0.01849042760187157,0.01849042760187093,-0.0018084318578582296,-0.016220698698253967,-0.008689903385882708,0.58668553,0.28161508,0.67337106,0.5862180489467032,0.2801797085643901,0.6723252424173687
vacancy_O3,55,O,0.014954289648249589,0.014954289648248785,0.001426689690315569,-0.01275762420184795,-0.007670616672451537,0.58668553,0.78161508,0.17337106,0.5867994594163285,0.7804861564125377,0.1725383296051236
vacancy_O3,56,O,0.010495358328235147,0.01049535832823543,0.0007633630427563068,-0.010466486656270795,0.00014993457613239375,0.58668553,0.78161508,0.67337106,0.5867101806132798,0.7806888994292938,0.6731891022152139
vacancy_O3,57,O,0.07511066396741435,0.07511066396741442,0.0033100147030726253,0.07383413843719588,0.01338565073234329,0.41331447,0.21838492,0.32662894,0.4146104007954021,0.224918511139143,0.3292245660069159
vacancy_O3,58,O,0.009433842696724596,0.009433842696724733,0.0032262183425275314,0.008505381877942733,0.0024994764138212672,0.41331447,0.21838492,0.82662894,0.413944665943409,0.2191375621903064,0.8270594171663529
vacancy_O3,59,O,0.04848311730624119,0.048483117306242385,0.005517890692356761,-0.0414921113487694,0.02446569520490648,0.41331447,0.71838492,0.32662894,0.4138333941114503,0.7147132784424399,0.3278430949293877
vacancy_O3,60,O,0.015488269245730145,0.015488269245730275,-0.0032232077697846354,0.014937005698848415,0.002526514724596748,0.41331447,0.71838492,0.82662894,0.4129185904338982,0.7197066972990246,0.8270633553293631
vacancy_O3,61,O,0.03081225931938511,0.030812259319385176,0.0014477499199566884,0.030262116923414083,0.005612808908908175,0.91331447,0.21838492,0.32662894,0.9138610256945906,0.2210628180992744,0.3277045821594989
vacancy_O3,62,O,0.00946736508084282,0.009467365080843414,-0.0025115962054822884,0.008394664230820238,0.003585038148523314,0.91331447,0.21838492,0.82662894,0.9129736311514269,0.219127764773373,0.8270304674574862
vacancy_O3,63,O,0.012573014806936154,0.012573014806937056,0.0015639832390054469,0.009967554378238153,0.007502167518819739,0.91331447,0.71838492,0.32662894,0.9136782619990891,0.719266949997817,0.327451358970253
vacancy_O3,64,O,0.01581223691140929,0.015812236911409,0.0038586966297461736,0.015321193903556712,0.0006311210911761809,0.91331447,0.71838492,0.82662894,0.9141195601149372,0.7197406941560771,0.8270601185079512
vacancy_O3,65,O,0.03995876282352796,0.03995876282352611,-0.008819886240524443,0.00642763071906702,-0.038439535590721254,0.41774776,0.44542296,0.83549501,0.41632093780619,0.4459917417586915,0.8324122548062644
vacancy_O3,66,O,0.039303505656028595,0.03930350565602682,-0.009458791746577494,-0.003599546084499589,-0.03797815271355063,0.41774776,0.94542296,0.33549502,0.4161129279601611,0.9451044357658123,0.3322361819610647
vacancy_O3,67,O,0.03368833353844973,0.03368833353844791,-0.007998050292134675,0.008394022075435395,-0.031630292466547034,0.41774776,0.94542296,0.83549501,0.4164794746460007,0.9461657479489715,0.8330057516402802
vacancy_O3,68,O,0.04398778845282567,0.04398778845282415,-0.008581777526500087,0.02953016833933129,-0.03145230969749001,0.91774776,0.44542296,0.33549502,0.9165916060342999,0.448036087887493,0.3334299910759008
vacancy_O3,69,O,0.04027988183093741,0.040279881830935574,-0.009487757314670804,0.006355261950925205,-0.038627218214455555,0.91774776,0.44542296,0.83549502,0.9162073178896782,0.4459853378383331,0.8323828891448702
vacancy_O3,70,O,0.04285184146905456,0.04285184146905288,-0.009959544034896455,-0.010838279247628273,-0.040244496553643566,0.91774776,0.94542296,0.33549502,0.9159560828984453,0.9444638794614482,0.3319028510622637
vacancy_O3,71,O,0.03385245856709664,0.0338524585670948,-0.00717729632858174,0.008377371658380687,-0.03200460923907613,0.91774776,0.94542296,0.83549502,0.9166180503109437,0.9461642745517106,0.8329919437062956
vacancy_O3,72,O,0.05080489213379226,0.050804892133793716,0.016517580916360873,0.019982898472123676,0.04369199416427091,0.08225224,0.05457704,0.16450498,0.0852437052289463,0.0563453289128979,0.1686806492295852
vacancy_O3,73,O,0.043154404561295316,0.04315440456129711,0.010154373616234223,0.002071786132814202,0.041891515032544555,0.08225224,0.05457704,0.66450498,0.0839894170269811,0.0547603725857939,0.668056269711992
vacancy_O3,74,O,0.051849890823066284,0.051849890823068054,0.015383633948289706,-0.013241169341421763,0.04771191066579599,0.08225224,0.55457704,0.16450498,0.0847206537264737,0.5534053274492455,0.1683133798489648
vacancy_O3,75,O,0.032631442726260514,0.03263144272626229,0.007708686671664529,0.003917003524264708,0.031464969213179525,0.08225224,0.55457704,0.66450498,0.0835943973463288,0.5549236560784133,0.6672210703173225
vacancy_O3,76,O,0.05096240139150208,0.05096240139150372,0.0053862874931646845,0.01979641112618026,0.04665036301201701,0.58225224,0.05457704,0.16450498,0.5833601913291094,0.0563288266268713,0.168692418634161
vacancy_O3,77,O,0.031188519133951768,0.0311885191339535,0.006481456037713806,-0.014948962931974289,0.02659403994617263,0.58225224,0.05457704,0.66450498,0.5831987804758786,0.0532542046040835,0.6664357098859292
vacancy_O3,78,O,0.05149648599459388,0.051496485994595755,0.009152151568372194,-0.01290285987689257,0.04900655464790822,0.58225224,0.55457704,0.16450498,0.583670646897287,0.5534352644914664,0.1683002290891146
vacancy_O3,79,O,0.06575198505030305,0.06575198505030488,0.015897663917848012,-0.0027956034863591767,0.06373988093146807,0.58225224,0.55457704,0.66450498,0.5849117272755285,0.5543296567359213,0.6697985593136306
